inventory_key,rental_id,orderdate_key,remaining,Total_Rental_Amount
486,5286,20000903.0,4578,15.97
486,9146,20000904.0,4578,15.97
486,14557,20000905.0,4578,15.97
487,8450,20000906.0,4579,9.98
487,12369,20000907.0,4579,9.98
488,291,20000908.0,4576,22.950000000000003
488,2877,20000909.0,4576,22.950000000000003
488,6213,20000910.0,4576,22.950000000000003
488,7482,20000911.0,4576,22.950000000000003
488,13128,20000912.0,4576,22.950000000000003
489,6306,20000913.0,4578,19.97
489,9902,20000914.0,4578,19.97
489,14634,20000915.0,4578,19.97
490,546,20000916.0,4576,18.950000000000003
490,2920,20000917.0,4576,18.950000000000003
490,5438,20000918.0,4576,18.950000000000003
490,7294,20000919.0,4576,18.950000000000003
490,11498,20000920.0,4576,18.950000000000003
491,4272,20000921.0,4578,13.97
491,7376,20000922.0,4578,13.97
491,13401,20000923.0,4578,13.97
492,8440,20000924.0,4579,4.98
492,15095,20000925.0,4579,4.98
493,2228,20000926.0,4577,13.96
493,5096,20000927.0,4577,13.96
493,9089,20000928.0,4577,13.96
493,15336,20000929.0,4577,13.96
494,950,20000930.0,4576,16.95
494,3019,20001001.0,4576,16.95
494,6384,20001002.0,4576,16.95
494,11291,20001003.0,4576,16.95
494,14653,20001004.0,4576,16.95
495,2177,20001005.0,4578,11.97
495,5941,20001006.0,4578,11.97
495,7728,20001007.0,4578,11.97
496,3444,20001008.0,4577,6.96
496,3851,20001009.0,4577,6.96
496,10125,20001010.0,4577,6.96
496,12356,20001011.0,4577,6.96
497,6009,20001012.0,4578,9.97
497,9295,20001013.0,4578,9.97
497,11921,20001014.0,4578,9.97
498,640,20001015.0,4576,11.950000000000001
498,2566,20001016.0,4576,11.950000000000001
498,5296,20001017.0,4576,11.950000000000001
498,9254,20001018.0,4576,11.950000000000001
498,12011,20001019.0,4576,11.950000000000001
499,6914,20001020.0,4578,11.97
499,9076,20001021.0,4578,11.97
499,14551,20001022.0,4578,11.97
500,1057,20001023.0,4576,10.950000000000001
500,1794,20001024.0,4576,10.950000000000001
500,5856,20001025.0,4576,10.950000000000001
500,7165,20001026.0,4576,10.950000000000001
500,15797,20001027.0,4576,10.950000000000001
501,6426,20001028.0,4578,18.97
501,10286,20001029.0,4578,18.97
501,11976,20001030.0,4578,18.97
502,4386,20001031.0,4578,11.97
502,9820,20001101.0,4578,11.97
502,11622,20001102.0,4578,11.97
503,700,20001103.0,4576,9.95
503,1832,20001104.0,4576,9.95
503,4036,20001105.0,4576,9.95
503,9191,20001106.0,4576,9.95
503,15803,20001107.0,4576,9.95
504,6760,20001108.0,4578,22.97
504,7579,20001109.0,4578,22.97
504,12686,20001110.0,4578,22.97
505,5758,20001111.0,4578,21.97
505,8096,20001112.0,4578,21.97
505,15338,20001113.0,4578,21.97
506,238,20001114.0,4576,36.95
506,3301,20001115.0,4576,36.95
506,4684,20001116.0,4576,36.95
506,8694,20001117.0,4576,36.95
506,15446,20001118.0,4576,36.95
507,9591,20001119.0,4579,9.98
507,12358,20001120.0,4579,9.98
508,10029,20001121.0,4579,11.98
508,14042,20001122.0,4579,11.98
509,195,20001123.0,4577,22.96
509,2088,20001124.0,4577,22.96
509,10472,20001125.0,4577,22.96
509,14838,20001126.0,4577,22.96
510,10800,20001127.0,4579,14.98
510,13060,20001128.0,4579,14.98
511,7978,20001129.0,4579,13.98
511,13549,20001130.0,4579,13.98
512,8242,20001201.0,4579,12.98
512,14016,20001202.0,4579,12.98
513,6792,20001203.0,4578,22.97
513,9354,20001204.0,4578,22.97
513,13463,20001205.0,4578,22.97
514,228,20001206.0,4576,33.95
514,2748,20001207.0,4576,33.95
514,4285,20001208.0,4576,33.95
514,9884,20001209.0,4576,33.95
514,15755,20001210.0,4576,33.95
515,2138,20001211.0,4577,9.96
515,6245,20001212.0,4577,9.96
515,8585,20001213.0,4577,9.96
515,12144,20001214.0,4577,9.96
516,1838,20001215.0,4577,14.96
516,6343,20001216.0,4577,14.96
516,8677,20001217.0,4577,14.96
516,14193,20001218.0,4577,14.96
517,5906,20001219.0,4578,14.97
517,11419,20001220.0,4578,14.97
517,14223,20001221.0,4578,14.97
518,765,20001222.0,4576,17.95
518,1387,20001223.0,4576,17.95
518,6635,20001224.0,4576,17.95
518,7411,20001225.0,4576,17.95
518,13786,20001226.0,4576,17.95
519,4741,20001227.0,4578,11.97
519,8016,20001228.0,4578,11.97
519,12321,20001229.0,4578,11.97
520,73,20001230.0,4577,16.96
520,2908,20001231.0,4577,16.96
520,4316,20010101.0,4577,16.96
520,14890,20010102.0,4577,16.96
521,3049,20010103.0,4577,14.96
521,4841,20010104.0,4577,14.96
521,9724,20010105.0,4577,14.96
521,15116,20010106.0,4577,14.96
522,11386,20010107.0,4579,5.98
522,11725,20010108.0,4579,5.98
523,8577,20010109.0,4579,13.98
523,13095,20010110.0,4579,13.98
524,11316,20010111.0,4579,8.98
524,15306,20010112.0,4579,8.98
525,1073,20010113.0,4576,21.950000000000003
525,2981,20010114.0,4576,21.950000000000003
525,6379,20010115.0,4576,21.950000000000003
525,10381,20010116.0,4576,21.950000000000003
525,12177,20010117.0,4576,21.950000000000003
526,1432,20010118.0,4577,22.96
526,6717,20010119.0,4577,22.96
526,10324,20010120.0,4577,22.96
526,13193,20010121.0,4577,22.96
527,10084,20010122.0,4579,6.98
527,15269,20010123.0,4579,6.98
528,10027,20010124.0,4579,9.98
528,14033,20010125.0,4579,9.98
529,11112,20010126.0,4579,6.970000000000001
529,13798,20010127.0,4579,6.970000000000001
530,6473,20010128.0,4578,19.97
530,7164,20010129.0,4578,19.97
530,13071,20010130.0,4578,19.97
531,10294,20010131.0,4579,13.98
531,15896,20010201.0,4579,13.98
532,5717,20010202.0,4578,9.97
532,9617,20010203.0,4578,9.97
532,12562,20010204.0,4578,9.97
533,543,20010205.0,4576,27.950000000000003
533,1681,20010206.0,4576,27.950000000000003
533,6736,20010207.0,4576,27.950000000000003
533,11158,20010208.0,4576,27.950000000000003
533,14535,20010209.0,4576,27.950000000000003
534,5425,20010210.0,4578,17.97
534,7278,20010211.0,4578,17.97
534,14269,20010212.0,4578,17.97
535,4109,20010213.0,4578,14.97
535,9580,20010214.0,4578,14.97
535,12181,20010215.0,4578,14.97
536,779,20010216.0,4576,28.950000000000003
536,1556,20010217.0,4576,28.950000000000003
536,4271,20010218.0,4576,28.950000000000003
536,7881,20010219.0,4576,28.950000000000003
536,13517,20010220.0,4576,28.950000000000003
537,8349,20010221.0,4579,10.98
537,12098,20010222.0,4579,10.98
538,99,20010223.0,4576,27.950000000000003
538,1714,20010224.0,4576,27.950000000000003
538,4965,20010225.0,4576,27.950000000000003
538,8953,20010226.0,4576,27.950000000000003
538,14944,20010227.0,4576,27.950000000000003
539,844,20010228.0,4576,27.950000000000003
539,1795,20010301.0,4576,27.950000000000003
539,4574,20010302.0,4576,27.950000000000003
539,7995,20010303.0,4576,27.950000000000003
539,14970,20010304.0,4576,27.950000000000003
540,3804,20010305.0,4578,17.97
540,8148,20010306.0,4578,17.97
540,12265,20010307.0,4578,17.97
541,3363,20010308.0,4577,6.96
541,6527,20010309.0,4577,6.96
541,11464,20010310.0,4577,6.96
541,15392,20010311.0,4577,6.96
542,3089,20010312.0,4577,5.96
542,4314,20010313.0,4577,5.96
542,8540,20010314.0,4577,5.96
542,15577,20010315.0,4577,5.96
543,9096,20010316.0,4579,1.98
543,12700,20010317.0,4579,1.98
544,6110,20010318.0,4578,6.970000000000001
544,7781,20010319.0,4578,6.970000000000001
544,14509,20010320.0,4578,6.970000000000001
545,1733,20010321.0,4577,3.96
545,3607,20010322.0,4577,3.96
545,11012,20010323.0,4577,3.96
545,15519,20010324.0,4577,3.96
546,10407,20010325.0,4579,1.98
546,13567,20010326.0,4579,1.98
547,10738,20010327.0,4579,4.98
547,15534,20010328.0,4579,4.98
548,7888,20010329.0,4579,3.9800000000000004
548,16039,20010330.0,4579,3.9800000000000004
549,5073,20010331.0,4578,3.9699999999999998
549,9537,20010401.0,4578,3.9699999999999998
549,13423,20010402.0,4578,3.9699999999999998
550,3462,20010403.0,4577,4.96
550,6757,20010404.0,4577,4.96
550,10635,20010405.0,4577,4.96
550,15959,20010406.0,4577,4.96
551,958,20010407.0,4576,6.95
551,3368,20010408.0,4576,6.95
551,5674,20010409.0,4576,6.95
551,9269,20010410.0,4576,6.95
551,14601,20010411.0,4576,6.95
552,3000,20010412.0,4577,3.96
552,4784,20010413.0,4577,3.96
552,11039,20010414.0,4577,3.96
552,16035,20010415.0,4577,3.96
553,2522,20010416.0,4577,9.96
553,4144,20010417.0,4577,9.96
553,7558,20010418.0,4577,9.96
553,13267,20010419.0,4577,9.96
554,8533,20010420.0,4579,15.98
554,15425,20010421.0,4579,15.98
555,5621,20010422.0,4579,16.98
555,11086,20010423.0,4579,16.98
556,399,20010424.0,4576,38.95
556,2456,20010425.0,4576,38.95
556,3830,20010426.0,4576,38.95
556,10480,20010427.0,4576,38.95
556,14327,20010428.0,4576,38.95
557,7488,20010429.0,4579,10.98
557,11538,20010430.0,4579,10.98
558,10986,20010501.0,4579,9.98
558,15135,20010502.0,4579,9.98
559,3388,20010503.0,4577,21.96
559,3966,20010504.0,4577,21.96
559,8647,20010505.0,4577,21.96
559,15738,20010506.0,4577,21.96
560,3616,20010507.0,4578,8.97
560,10805,20010508.0,4578,8.97
560,13167,20010509.0,4578,8.97
561,3968,20010510.0,4578,14.97
561,8659,20010511.0,4578,14.97
561,13860,20010512.0,4578,14.97
562,2656,20010513.0,4577,16.96
562,4179,20010514.0,4577,16.96
562,9145,20010515.0,4577,16.96
562,15144,20010516.0,4577,16.96
563,3427,20010517.0,4577,3.96
563,6152,20010518.0,4577,3.96
563,11108,20010519.0,4577,3.96
563,15409,20010520.0,4577,3.96
564,2045,20010521.0,4577,5.96
564,4535,20010522.0,4577,5.96
564,10238,20010523.0,4577,5.96
564,16013,20010524.0,4577,5.96
565,3302,20010525.0,4577,6.96
565,5481,20010526.0,4577,6.96
565,8301,20010527.0,4577,6.96
565,12639,20010528.0,4577,6.96
566,4394,20010529.0,4578,5.970000000000001
566,7936,20010530.0,4578,5.970000000000001
566,13870,20010531.0,4578,5.970000000000001
567,11343,20010601.0,4579,1.98
567,14756,20010602.0,4579,1.98
568,1471,20010603.0,4577,7.96
568,5445,20010604.0,4577,7.96
568,10744,20010605.0,4577,7.96
568,15109,20010606.0,4577,7.96
569,10765,20010607.0,4579,1.98
569,12253,20010608.0,4579,1.98
570,10244,20010609.0,4579,10.98
570,11567,20010610.0,4579,10.98
571,5416,20010611.0,4578,14.97
571,7175,20010612.0,4578,14.97
571,11979,20010613.0,4578,14.97
572,2097,20010614.0,4577,19.96
572,6913,20010615.0,4577,19.96
572,11092,20010616.0,4577,19.96
572,12675,20010617.0,4577,19.96
573,1938,20010618.0,4577,19.96
573,5053,20010619.0,4577,19.96
573,9097,20010620.0,4577,19.96
573,13831,20010621.0,4577,19.96
574,5708,20010622.0,4578,16.97
574,11027,20010623.0,4578,16.97
574,15466,20010624.0,4578,16.97
575,10288,20010625.0,4579,14.98
575,14674,20010626.0,4579,14.98
576,1929,20010627.0,4577,25.96
576,5383,20010628.0,4577,25.96
576,7672,20010629.0,4577,25.96
576,14117,20010630.0,4577,25.96
577,11474,20010701.0,4579,11.98
577,12283,20010702.0,4579,11.98
578,4665,20010703.0,4578,12.97
578,8526,20010704.0,4578,12.97
578,12962,20010705.0,4578,12.97
579,5720,20010706.0,4578,10.97
579,9154,20010707.0,4578,10.97
579,15954,20010708.0,4578,10.97
580,9387,20010709.0,4579,14.98
580,13782,20010710.0,4579,14.98
581,860,20010711.0,4576,41.95
581,3352,20010712.0,4576,41.95
581,3738,20010713.0,4576,41.95
581,9414,20010714.0,4576,41.95
581,13260,20010715.0,4576,41.95
582,7503,20010716.0,4579,15.98
582,14512,20010717.0,4579,15.98
583,2924,20010718.0,4577,19.96
583,6091,20010719.0,4577,19.96
583,10200,20010720.0,4577,19.96
583,13111,20010721.0,4577,19.96
584,745,20010722.0,4576,29.950000000000003
584,2616,20010723.0,4576,29.950000000000003
584,4279,20010724.0,4576,29.950000000000003
584,8390,20010725.0,4576,29.950000000000003
584,13538,20010726.0,4576,29.950000000000003
585,6445,20010727.0,4578,20.97
585,7118,20010728.0,4578,20.97
585,11674,20010729.0,4578,20.97
586,4014,20010730.0,4578,19.97
586,10840,20010731.0,4578,19.97
586,13188,20010801.0,4578,19.97
587,3794,20010802.0,4578,14.97
587,11346,20010803.0,4578,14.97
587,13883,20010804.0,4578,14.97
588,948,20010805.0,4576,31.950000000000003
588,2883,20010806.0,4576,31.950000000000003
588,5315,20010807.0,4576,31.950000000000003
588,10914,20010808.0,4576,31.950000000000003
588,13355,20010809.0,4576,31.950000000000003
589,6694,20010810.0,4578,16.97
589,10232,20010811.0,4578,16.97
589,15850,20010812.0,4578,16.97
590,2603,20010813.0,4577,26.96
590,3991,20010814.0,4577,26.96
590,9240,20010815.0,4577,26.96
590,14288,20010816.0,4577,26.96
591,10308,20010817.0,4579,10.98
591,13363,20010818.0,4579,10.98
592,10924,20010819.0,4579,16.98
592,14081,20010820.0,4579,16.98
593,5141,20010821.0,4578,20.97
593,10580,20010822.0,4578,20.97
593,15870,20010823.0,4578,20.97
594,3062,20010824.0,4577,21.96
594,4387,20010825.0,4577,21.96
594,9570,20010826.0,4577,21.96
594,12262,20010827.0,4577,21.96
595,694,20010828.0,4576,21.950000000000003
595,3448,20010829.0,4576,21.950000000000003
595,4244,20010830.0,4576,21.950000000000003
595,7804,20010831.0,4576,21.950000000000003
595,15069,20010901.0,4576,21.950000000000003
596,310,20010902.0,4576,35.95
596,1605,20010903.0,4576,35.95
596,5743,20010904.0,4576,35.95
596,8808,20010905.0,4576,35.95
596,12015,20010906.0,4576,35.95
597,3596,20010907.0,4578,4.970000000000001
597,9099,20010908.0,4578,4.970000000000001
597,13626,20010909.0,4578,4.970000000000001
598,595,20010910.0,4576,8.95
598,1562,20010911.0,4576,8.95
598,6055,20010912.0,4576,8.95
598,9211,20010913.0,4576,8.95
598,13759,20010914.0,4576,8.95
599,3402,20010915.0,4577,6.96
599,4691,20010916.0,4577,6.96
599,10808,20010917.0,4577,6.96
599,11742,20010918.0,4577,6.96
600,459,20010919.0,4576,4.95
600,2320,20010920.0,4576,4.95
600,4143,20010921.0,4576,4.95
600,9480,20010922.0,4576,4.95
600,13530,20010923.0,4576,4.95
601,10894,20010924.0,4579,1.98
601,15817,20010925.0,4579,1.98
602,598,20010926.0,4576,4.95
602,2458,20010927.0,4576,4.95
602,3565,20010928.0,4576,4.95
602,8539,20010929.0,4576,4.95
602,13563,20010930.0,4576,4.95
603,740,20011001.0,4576,25.950000000000003
603,1217,20011002.0,4576,25.950000000000003
603,3677,20011003.0,4576,25.950000000000003
603,7817,20011004.0,4576,25.950000000000003
603,12085,20011005.0,4576,25.950000000000003
604,501,20011006.0,4576,27.950000000000003
604,3185,20011007.0,4576,27.950000000000003
604,5463,20011008.0,4576,27.950000000000003
604,8308,20011009.0,4576,27.950000000000003
604,13813,20011010.0,4576,27.950000000000003
605,881,20011011.0,4576,24.950000000000003
605,3397,20011012.0,4576,24.950000000000003
605,4685,20011013.0,4576,24.950000000000003
605,9499,20011014.0,4576,24.950000000000003
605,13366,20011015.0,4576,24.950000000000003
606,8859,20011016.0,4579,17.98
606,13627,20011017.0,4579,17.98
607,3722,20011018.0,4578,17.97
607,8614,20011019.0,4578,17.97
607,15655,20011020.0,4578,17.97
608,1939,20011021.0,4577,22.96
608,5723,20011022.0,4577,22.96
608,11182,20011023.0,4577,22.96
608,13328,20011024.0,4577,22.96
609,10011,20011025.0,4579,3.9800000000000004
609,11624,20011026.0,4579,3.9800000000000004
610,11309,20011027.0,4579,2.98
610,12028,20011028.0,4579,2.98
611,6315,20011029.0,4578,4.970000000000001
611,8237,20011030.0,4578,4.970000000000001
611,11886,20011031.0,4578,4.970000000000001
612,795,20011101.0,4576,4.95
612,1465,20011102.0,4576,4.95
612,5844,20011103.0,4576,4.95
612,7500,20011104.0,4576,4.95
612,13208,20011105.0,4576,4.95
613,2732,20011106.0,4577,8.96
613,5670,20011107.0,4577,8.96
613,8611,20011108.0,4577,8.96
613,12546,20011109.0,4577,8.96
614,29,20011110.0,4576,7.95
614,2309,20011111.0,4576,7.95
614,4778,20011112.0,4576,7.95
614,10569,20011113.0,4576,7.95
614,15843,20011114.0,4576,7.95
615,4321,20011115.0,4578,9.98
615,10137,20011116.0,4578,9.98
615,14741,20011117.0,4578,9.98
616,9481,20011118.0,4579,9.98
616,11710,20011119.0,4579,9.98
617,2841,20011120.0,4577,22.96
617,6653,20011121.0,4577,22.96
617,10133,20011122.0,4577,22.96
617,12293,20011123.0,4577,22.96
618,3147,20011124.0,4577,22.96
618,4550,20011125.0,4577,22.96
618,10339,20011126.0,4577,22.96
618,13545,20011127.0,4577,22.96
619,3003,20011128.0,4577,19.96
619,3586,20011129.0,4577,19.96
619,10189,20011130.0,4577,19.96
619,13217,20011201.0,4577,19.96
620,101,20011202.0,4576,31.950000000000003
620,1829,20011203.0,4576,31.950000000000003
620,4976,20011204.0,4576,31.950000000000003
620,10282,20011205.0,4576,31.950000000000003
620,15881,20011206.0,4576,31.950000000000003
621,2286,20011207.0,4577,33.96
621,4646,20011208.0,4577,33.96
621,10955,20011209.0,4577,33.96
621,14365,20011210.0,4577,33.96
622,420,20011211.0,4576,23.950000000000003
622,3399,20011212.0,4576,23.950000000000003
622,3593,20011213.0,4576,23.950000000000003
622,9789,20011214.0,4576,23.950000000000003
622,15301,20011215.0,4576,23.950000000000003
623,11473,20011216.0,4579,11.98
623,12081,20011217.0,4579,11.98
624,6574,20011218.0,4578,14.97
624,10636,20011219.0,4578,14.97
624,15874,20011220.0,4578,14.97
625,1147,20011221.0,4576,24.950000000000003
625,2305,20011222.0,4576,24.950000000000003
625,5228,20011223.0,4576,24.950000000000003
625,7796,20011224.0,4576,24.950000000000003
625,12371,20011225.0,4576,24.950000000000003
626,819,20011226.0,4576,17.950000000000003
626,2156,20011227.0,4576,17.950000000000003
626,6821,20011228.0,4576,17.950000000000003
626,9131,20011229.0,4576,17.950000000000003
626,15055,20011230.0,4576,17.950000000000003
627,3047,,4577,25.96
627,4192,,4577,25.96
627,10543,,4577,25.96
627,12608,,4577,25.96
628,5305,,4578,21.97
628,7408,,4578,21.97
628,13276,,4578,21.97
629,6627,,4578,8.97
629,8598,,4578,8.97
629,11760,,4578,8.97
630,4954,,4578,8.97
630,9122,,4578,8.97
630,12332,,4578,8.97
631,8147,,4579,5.98
631,13897,,4579,5.98
632,5924,,4578,11.97
632,10676,,4578,11.97
632,16042,,4578,11.97
633,816,,4576,25.950000000000003
633,2910,,4576,25.950000000000003
633,3825,,4576,25.950000000000003
633,8073,,4576,25.950000000000003
633,15499,,4576,25.950000000000003
634,7485,,4579,7.98
634,12069,,4579,7.98
635,1026,,4576,34.95
635,1456,,4576,34.95
635,6258,,4576,34.95
635,7225,,4576,34.95
635,14395,,4576,34.95
636,147,,4576,20.950000000000003
636,3043,,4576,20.950000000000003
636,6386,,4576,20.950000000000003
636,7309,,4576,20.950000000000003
636,14284,,4576,20.950000000000003
637,1989,,4577,11.96
637,3779,,4577,11.96
637,9055,,4577,11.96
637,13229,,4577,11.96
638,693,,4576,14.950000000000001
638,1568,,4576,14.950000000000001
638,5080,,4576,14.950000000000001
638,10372,,4576,14.950000000000001
638,14950,,4576,14.950000000000001
639,1992,,4577,14.96
639,5728,,4577,14.96
639,7003,,4577,14.96
639,12674,,4577,14.96
640,5157,,4578,8.97
640,7606,,4578,8.97
640,14830,,4578,8.97
641,592,,4576,31.950000000000003
641,2341,,4576,31.950000000000003
641,4329,,4576,31.950000000000003
641,11166,,4576,31.950000000000003
641,15558,,4576,31.950000000000003
642,5698,,4578,16.97
642,9492,,4578,16.97
642,11573,,4578,16.97
643,6240,,4578,16.97
643,9997,,4578,16.97
643,15626,,4578,16.97
644,8175,,4579,12.98
644,12811,,4579,12.98
645,4236,,4578,16.97
645,10332,,4578,16.97
645,15484,,4578,16.97
646,2106,,4577,14.97
646,6715,,4577,14.97
646,9566,,4577,14.97
646,12352,,4577,14.97
647,560,,4576,10.95
647,1370,,4576,10.95
647,5283,,4576,10.95
647,8234,,4576,10.95
647,12788,,4576,10.95
648,6610,,4578,5.970000000000001
648,9267,,4578,5.970000000000001
648,15182,,4578,5.970000000000001
649,885,,4576,7.95
649,2496,,4576,7.95
649,5448,,4576,7.95
649,9979,,4576,7.95
649,12079,,4576,7.95
650,956,,4576,9.950000000000001
650,2917,,4576,9.950000000000001
650,4073,,4576,9.950000000000001
650,10994,,4576,9.950000000000001
650,13933,,4576,9.950000000000001
651,10214,,4579,1.98
651,15320,,4579,1.98
652,10675,,4579,12.98
652,14355,,4579,12.98
653,5340,,4578,18.97
653,8061,,4578,18.97
653,14727,,4578,18.97
654,225,,4576,25.950000000000003
654,2846,,4576,25.950000000000003
654,6016,,4576,25.950000000000003
654,7591,,4576,25.950000000000003
654,12089,,4576,25.950000000000003
655,8109,,4579,11.98
655,12267,,4579,11.98
656,1462,,4577,19.96
656,3818,,4577,19.96
656,7416,,4577,19.96
656,14449,,4577,19.96
657,1227,,4577,18.96
657,5254,,4577,18.96
657,11087,,4577,18.96
657,12936,,4577,18.96
658,140,,4576,17.950000000000003
658,1509,,4576,17.950000000000003
658,6324,,4576,17.950000000000003
658,7587,,4576,17.950000000000003
658,16034,,4576,17.950000000000003
659,274,,4576,11.950000000000001
659,2409,,4576,11.950000000000001
659,6806,,4576,11.950000000000001
659,7924,,4576,11.950000000000001
659,11819,,4576,11.950000000000001
660,964,,4576,13.950000000000001
660,3365,,4576,13.950000000000001
660,4382,,4576,13.950000000000001
660,6958,,4576,13.950000000000001
660,14931,,4576,13.950000000000001
661,6357,,4578,5.970000000000001
661,9749,,4578,5.970000000000001
661,14199,,4578,5.970000000000001
662,3153,,4577,4.96
662,4048,,4577,4.96
662,7827,,4577,4.96
662,11801,,4577,4.96
663,7424,,4579,1.98
663,13572,,4579,1.98
664,279,,4576,11.950000000000001
664,3280,,4576,11.950000000000001
664,4755,,4576,11.950000000000001
664,7559,,4576,11.950000000000001
664,12999,,4576,11.950000000000001
665,4424,,4578,2.9699999999999998
665,10521,,4578,2.9699999999999998
665,15768,,4578,2.9699999999999998
666,7328,,4579,1.98
666,12449,,4579,1.98
667,2552,,4577,6.96
667,6851,,4577,6.96
667,8493,,4577,6.96
667,16017,,4577,6.96
668,9391,,4579,1.98
668,11750,,4579,1.98
669,1139,,4576,29.950000000000003
669,3413,,4576,29.950000000000003
669,4116,,4576,29.950000000000003
669,7423,,4576,29.950000000000003
669,13686,,4576,29.950000000000003
670,506,,4576,28.950000000000003
670,2901,,4576,28.950000000000003
670,4004,,4576,28.950000000000003
670,9873,,4576,28.950000000000003
670,13536,,4576,28.950000000000003
671,5000,,4578,14.97
671,7982,,4578,14.97
671,11969,,4578,14.97
672,6807,,4578,12.97
672,10275,,4578,12.97
672,13635,,4578,12.97
673,6242,,4578,8.97
673,8005,,4578,8.97
673,13965,,4578,8.97
674,8456,,4579,6.98
674,15305,,4579,6.98
675,2775,,4577,9.96
675,6208,,4577,9.96
675,8691,,4577,9.96
675,12202,,4577,9.96
676,4774,,4578,9.97
676,8049,,4578,9.97
676,13595,,4578,9.97
677,202,,4576,12.950000000000001
677,1822,,4576,12.950000000000001
677,4647,,4576,12.950000000000001
677,9021,,4576,12.950000000000001
677,13207,,4576,12.950000000000001
678,11133,,4579,4.98
678,13612,,4579,4.98
679,5285,,4578,7.970000000000001
679,11301,,4578,7.970000000000001
679,13691,,4578,7.970000000000001
680,3942,,4578,6.970000000000001
680,7532,,4578,6.970000000000001
680,13009,,4578,6.970000000000001
681,8285,,4579,2.98
681,13564,,4579,2.98
682,215,,4576,8.95
682,1369,,4576,8.95
682,5360,,4576,8.95
682,10574,,4576,8.95
682,14966,,4576,8.95
683,1895,,4577,5.96
683,5528,,4577,5.96
683,10605,,4577,5.96
683,14823,,4577,5.96
684,1523,,4577,3.96
684,3706,,4577,3.96
684,9676,,4577,3.96
684,12520,,4577,3.96
685,7674,,4579,2.98
685,12226,,4579,2.98
686,3119,,4577,3.96
686,5667,,4577,3.96
686,10967,,4577,3.96
686,15101,,4577,3.96
687,11130,,4579,5.98
687,12078,,4579,5.98
688,9451,,4579,6.98
688,15721,,4579,6.98
689,5077,,4578,9.97
689,10538,,4578,9.97
689,15383,,4578,9.97
690,767,,4576,16.950000000000003
690,2759,,4576,16.950000000000003
690,4645,,4576,16.950000000000003
690,9797,,4576,16.950000000000003
690,14654,,4576,16.950000000000003
691,1012,,4576,15.950000000000001
691,1467,,4576,15.950000000000001
691,4582,,4576,15.950000000000001
691,7666,,4576,15.950000000000001
691,11630,,4576,15.950000000000001
692,7687,,4579,6.98
692,15330,,4579,6.98
693,10974,,4579,11.98
693,14300,,4579,11.98
694,389,,4576,32.95
694,1923,,4576,32.95
694,4788,,4576,32.95
694,10648,,4576,32.95
694,13510,,4576,32.95
695,2387,,4577,32.96
695,5206,,4577,32.96
695,11410,,4577,32.96
695,13392,,4577,32.96
696,9609,,4579,9.98
696,13178,,4579,9.98
697,1626,,4577,16.96
697,6261,,4577,16.96
697,8695,,4577,16.96
697,12588,,4577,16.96
698,3811,,4578,10.97
698,9172,,4578,10.97
698,14249,,4578,10.97
699,5989,,4578,12.97
699,7526,,4578,12.97
699,13467,,4578,12.97
700,672,,4576,19.950000000000003
700,2934,,4576,19.950000000000003
700,4518,,4576,19.950000000000003
700,11154,,4576,19.950000000000003
700,15751,,4576,19.950000000000003
701,1279,,4577,4.96
701,5339,,4577,4.96
701,11124,,4577,4.96
701,11968,,4577,4.96
702,1489,,4577,6.960000000000001
702,6353,,4577,6.960000000000001
702,11308,,4577,6.960000000000001
702,14978,,4577,6.960000000000001
703,9270,,4579,3.9800000000000004
703,13702,,4579,3.9800000000000004
704,3970,,4578,5.970000000000001
704,7650,,4578,5.970000000000001
704,15672,,4578,5.970000000000001
705,5593,,4578,11.97
705,7575,,4578,11.97
705,13588,,4578,11.97
706,3249,,4577,13.96
706,5225,,4577,13.96
706,7443,,4577,13.96
706,14508,,4577,13.96
707,10583,,4579,5.98
707,13274,,4579,5.98
708,1764,,4577,11.96
708,4213,,4577,11.96
708,11339,,4577,11.96
708,12147,,4577,11.96
709,1183,,4577,11.96
709,6515,,4577,11.96
709,8928,,4577,11.96
709,15943,,4577,11.96
710,3999,,4578,8.97
710,10950,,4578,8.97
710,14802,,4578,8.97
711,789,,4576,20.950000000000003
711,1538,,4576,20.950000000000003
711,5707,,4576,20.950000000000003
711,9557,,4576,20.950000000000003
711,14991,,4576,20.950000000000003
712,1002,,4576,9.95
712,1234,,4576,9.95
712,5279,,4576,9.95
712,8527,,4576,9.95
712,14543,,4576,9.95
713,7080,,4579,3.9800000000000004
713,13275,,4579,3.9800000000000004
714,3132,,4577,4.96
714,3615,,4577,4.96
714,8978,,4577,4.96
714,12074,,4577,4.96
715,825,,4576,9.95
715,2188,,4576,9.95
715,3875,,4576,9.95
715,9358,,4576,9.95
715,11625,,4576,9.95
716,7867,,4579,0.99
716,14516,,4579,0.99
717,7014,,4579,14.98
717,14222,,4579,14.98
718,233,,4576,35.95
718,1554,,4576,35.95
718,5390,,4576,35.95
718,10584,,4576,35.95
718,12554,,4576,35.95
719,1559,,4577,4.96
719,5507,,4577,4.96
719,7058,,4577,4.96
719,15571,,4577,4.96
720,5686,,4578,2.9699999999999998
720,10127,,4578,2.9699999999999998
720,15452,,4578,2.9699999999999998
721,6648,,4578,3.9699999999999998
721,9144,,4578,3.9699999999999998
721,15414,,4578,3.9699999999999998
722,932,,4576,18.950000000000003
